simulator,obstacles,agents,timestep,interval,rate,delay_type,map_seed,agent_seed,value,value_lower,value_upper,execution_time,first_agent_arriving,average_timestep_time,average_timestep_time_lower,average_timestep_time_upper
replan,270,20,1,20,0.2,agent,9,5,45.035000000000004,42.29580415499218,47.774195845007824,5.023058,15.1,0.3377747825396825,0.17383534298851896,0.501714222090846
replan,270,20,1,20,0.2,agent,9,6,59.85833333333333,45.00196342756017,74.71470323910648,10.064121666666667,4.0,2.5160304166666667,0.924898981784469,4.107161851548865
replan,270,20,1,20,0.2,agent,9,7,41.63,37.40074070632281,45.8592592936772,0.40804460000000004,2.8,0.13624727857142854,0.11573415616990608,0.15676040097295102
replan,270,20,1,20,0.2,agent,9,8,46.7,43.62202502551138,49.77797497448863,0.0590885,3.0,0.019696166666666664,0.016448055705029527,0.0229442776283038
replan,270,20,1,20,0.2,agent,9,9,43.035,39.98770226103674,46.082297738963256,0.06510826,5.1,0.012740317333333334,0.011374527598763975,0.014106107067902694
replan,270,20,1,20,0.3,agent,0,0,34.510000000000005,31.27008336644839,37.74991663355162,0.03075325,6.6,0.004666802380952381,0.004463425027626819,0.004870179734277943
replan,270,20,1,20,0.3,agent,0,1,48.46,42.964856482877636,53.955143517122366,0.08748666,2.4,0.03600600833333333,0.030652527648940574,0.04135948901772609
replan,270,20,1,20,0.3,agent,0,2,79.595,65.74482641024946,93.44517358975054,8.323493899999999,6.8,0.8813697618181816,-0.3711988077387206,2.133938331375084
replan,270,20,1,20,0.3,agent,0,3,69.55499999999999,63.34368483394535,75.76631516605464,1.0049592999999999,15.7,0.06437530424369749,0.044863113511459315,0.08388749497593566
replan,270,20,1,20,0.3,agent,0,4,57.565,49.643428441290524,65.48657155870947,0.44704390000000005,14.8,0.03039246886480908,0.022134763780278725,0.038650173949339436
replan,270,20,1,20,0.3,agent,0,5,71.25,61.66482547357184,80.83517452642816,3.6762182999999995,13.4,0.27966095164835164,0.10855466534480568,0.4507672379518976
replan,270,20,1,20,0.3,agent,0,6,58.09499999999999,52.95475008989822,63.235249910101764,0.27049240999999996,6.3,0.03613677383116883,0.02477846038838266,0.047495087273955
replan,270,20,1,20,0.3,agent,0,7,57.11999999999999,50.67869312606964,63.56130687393034,0.06012685999999999,3.4,0.015632505,0.008829289384330571,0.02243572061566943
replan,270,20,1,20,0.3,agent,0,8,57.339999999999996,45.053887738114014,69.62611226188598,0.5181150999999999,4.0,0.12952877499999998,-0.060140216587793005,0.319197766587793
replan,270,20,1,20,0.3,agent,0,9,59.654999999999994,52.6844912347694,66.62550876523059,4.348287,12.4,0.36157004795204795,0.17788245132375285,0.545257644580343
replan,270,20,1,20,0.3,agent,1,0,39.95,37.146384954304104,42.7536150456959,0.052416599999999994,5.6,0.009289130857142856,0.0064816266890353,0.012096635025250413
replan,270,20,1,20,0.3,agent,1,1,48.82,44.189166661844055,53.450833338155945,0.013294332,2.8,0.0043418434999999995,0.0033680160061983215,0.005315670993801677
replan,270,20,1,20,0.3,agent,1,2,59.875000000000014,55.88766501823734,63.862334981762686,0.43551900000000004,3.6,0.0311085,-0.019446308264518656,0.08166330826451866
replan,270,20,1,20,0.3,agent,1,3,58.605000000000004,50.885818890688434,66.32418110931158,11.5041,12.0,0.9845479633629528,0.5239891595306202,1.4451067671952855
replan,270,20,1,20,0.3,agent,1,4,55.114999999999995,47.91425273647876,62.31574726352123,0.05563929000000001,6.7,0.008448220606060606,0.007219681053048497,0.009676760159072713
replan,270,20,1,20,0.3,agent,1,5,47.35,41.84017785094786,52.85982214905214,0.3440325,10.3,0.034058256565656565,0.015216073905251468,0.05290043922606166
replan,270,20,1,20,0.3,agent,1,6,58.585,53.293533071470414,63.87646692852959,0.8576786000000001,15.8,0.0497230537593985,0.013190466095595453,0.08625564142320155
replan,270,20,1,20,0.3,agent,1,7,44.75,38.913541969212424,50.586458030787576,0.21030119999999997,3.8,0.06217989583333333,0.03226420892358407,0.09209558274308259
replan,270,20,1,20,0.3,agent,1,8,42.839999999999996,37.72635716529953,47.95364283470046,0.2206213,3.8,0.0275776625,0.0006897673426448925,0.054465557657355106
replan,270,20,1,20,0.3,agent,1,9,47.065,44.40863439926266,49.721365600737336,0.21982836,8.1,0.023996628813186812,0.01669993652295792,0.031293321103415705
replan,270,20,1,20,0.3,agent,2,0,48.51,43.9470234530245,53.0729765469755,1.2096928,8.2,0.149632275,0.058858311250842926,0.2404062387491571
replan,270,20,1,20,0.3,agent,2,1,43.555,37.71960273940584,49.390397260594156,0.009770524,2.0,0.004885262,0.004772433428202885,0.004998090571797114
replan,270,20,1,20,0.3,agent,2,2,47.425,42.95281928892805,51.89718071107195,0.7397129999999998,9.1,0.08386518253968255,-0.016688612424082108,0.1844189775034472
replan,270,20,1,20,0.3,agent,2,3,50.15,46.60118399691899,53.698816003081006,0.14318594,10.5,0.013745366428571432,0.009803400619351156,0.01768733223779171
replan,270,20,1,20,0.3,agent,2,4,47.84,43.72582355856913,51.954176441430874,0.013081480000000001,1.7,0.0028612179999999996,-0.0015093587248497789,0.007231794724849778
replan,270,20,1,20,0.3,agent,2,5,51.975,47.36086323595858,56.58913676404142,0.11270755000000002,8.3,0.014112019495798319,0.011276052446629162,0.016947986544967476
replan,270,20,1,20,0.3,agent,2,6,70.47999999999999,62.088796070872455,78.87120392912752,5.616556999999999,11.6,0.520050553030303,0.41017229027815205,0.629928815782454
replan,270,20,1,20,0.3,agent,2,7,40.160000000000004,36.445275881907385,43.87472411809262,0.5656105,5.1,0.10902575476190476,0.08827657217229568,0.12977493735151385
replan,270,20,1,20,0.3,agent,2,8,55.875,47.93571547613743,63.81428452386257,1.181601,3.6,0.1547919821428571,-0.009775792970492192,0.3193597572562064
replan,270,20,1,20,0.3,agent,2,9,50.025000000000006,45.13085000435871,54.9191499956413,0.7048287000000001,11.4,0.057327326573426575,-0.019410034880996734,0.13406468802784988
replan,270,20,1,20,0.3,agent,3,0,57.03499999999999,47.17581116954369,66.89418883045629,0.06588404,7.1,0.009311137045454545,0.007885547125779756,0.010736726965129334
replan,270,20,1,20,0.3,agent,3,1,53.71,49.54131768735276,57.87868231264724,1.2910422,5.6,0.21147405,0.04977982382021284,0.37316827617978715
replan,270,20,1,20,0.3,agent,3,2,54.46500000000001,46.241367268516015,62.688632731484006,0.14524639,9.2,0.015454534285714283,0.010553497813198486,0.02035557075823008
replan,270,20,1,20,0.3,agent,3,3,54.68000000000001,50.06404750728538,59.29595249271463,0.6692199999999999,14.2,0.04594668754147814,0.02685656680849991,0.06503680827445638
replan,270,20,1,20,0.3,agent,3,4,52.415,48.383108960201305,56.44689103979869,0.17729513,4.8,0.039394126666666675,0.02968605641690679,0.04910219691642656
replan,270,20,1,20,0.3,agent,3,5,55.120000000000005,49.66219715563497,60.57780284436504,2.005007,10.4,0.19039244285714285,0.0856096344665911,0.2951752512476946
replan,270,20,1,20,0.3,agent,3,6,53.58,49.76092006047462,57.39907993952538,0.19495662,10.0,0.019410970580086583,0.014264926517064378,0.024557014643108787
replan,270,20,1,20,0.3,agent,3,7,39.61,33.98200029432043,45.23799970567957,0.013635305,2.3,0.0057543825,0.004833235969576998,0.006675529030423003
replan,270,20,1,20,0.3,agent,3,8,49.050000000000004,44.40149484191919,53.69850515808082,0.07125387,7.1,0.009043419166666667,0.006274081202919862,0.011812757130413472
replan,270,20,1,20,0.3,agent,3,9,57.919999999999995,49.22315386003395,66.61684613996604,0.7591076,11.3,0.06286593810457516,0.03298819147295322,0.09274368473619711
replan,270,20,1,20,0.3,agent,4,0,58.955000000000005,53.025696391632685,64.88430360836732,0.1689877,3.8,0.04304540476190476,0.03720901232200076,0.048881797201808755
replan,270,20,1,20,0.3,agent,4,1,58.95,,,1.50372,20.0,0.075186,,
replan,270,20,1,20,0.3,agent,4,2,57.145,53.77579258903939,60.514207410960616,1.8278586000000003,3.4,0.30564018888888894,0.0012533306570879366,0.6100270471206899
replan,270,20,1,20,0.3,agent,4,3,49.095000000000006,43.84091441447773,54.34908558552228,0.2268518,8.6,0.026878599999999996,0.021379349635693712,0.03237785036430628
replan,270,20,1,20,0.3,agent,4,4,55.714999999999996,51.67353067842321,59.75646932157678,0.25645249999999997,4.0,0.06448958333333335,0.0426239843690037,0.08635518229766301
replan,270,20,1,20,0.3,agent,4,5,56.045,49.815631563446374,62.27436843655363,0.8691800000000001,15.3,0.055907141672932335,0.02934564560630974,0.08246863773955493
replan,270,20,1,20,0.3,agent,4,6,57.620000000000005,53.54999568941503,61.69000431058498,0.3942835,7.6,0.0899427095959596,0.06297047548736426,0.11691494370455494
replan,270,20,1,20,0.3,agent,4,7,40.584999999999994,36.63423859893482,44.535761401065166,0.058970579999999995,5.0,0.011478299214285715,0.008553519556772795,0.014403078871798635
replan,270,20,1,20,0.3,agent,4,8,52.583333333333336,45.2602825040668,59.90638416259987,13.813979999999999,4.0,3.029171111111111,1.5646382313132825,4.493703990908939
replan,270,20,1,20,0.3,agent,4,9,60.1,,,87.5585,7.0,12.508357142857141,,
replan,270,20,1,20,0.3,agent,5,0,46.515,41.52496040189101,51.50503959810899,0.11700863000000002,3.8,0.029619905238095233,0.024298090245233307,0.03494172023095716
replan,270,20,1,20,0.3,agent,5,1,51.260000000000005,46.24584077883587,56.27415922116414,0.6788481,7.1,0.09583354642857142,0.08364654171944899,0.10802055113769385
replan,270,20,1,20,0.3,agent,5,2,56.27,50.27257618094091,62.2674238190591,0.28582989999999997,6.6,0.04183245909090909,0.03471755648898572,0.04894736169283246
replan,270,20,1,20,0.3,agent,5,3,56.279999999999994,52.7395975641339,59.820402435866086,2.0572521000000004,13.4,0.15364292371794872,0.0769867777158202,0.23029906972007724
replan,270,20,1,20,0.3,agent,5,4,49.455000000000005,44.55471961902432,54.35528038097569,0.1292585,2.4,0.0161573125,-0.008276444699690074,0.04059106969969008
replan,270,20,1,20,0.3,agent,5,5,59.019999999999996,55.18294754072043,62.857052459279565,0.6273215999999999,11.2,0.056769414726450015,0.037918605875430306,0.07562022357746973
replan,270,20,1,20,0.3,agent,5,6,64.26,53.059113338444234,75.46088666155578,2.4878552,8.3,0.3153634571428572,0.0877218316653749,0.5430050826203394
replan,270,20,1,20,0.3,agent,5,7,56.645,51.142188070847425,62.14781192915258,0.32029209999999997,4.4,0.0718432,0.05903405927122725,0.08465234072877274
replan,270,20,1,20,0.3,agent,5,8,49.614999999999995,44.175254107752714,55.054745892247276,1.5062161,5.6,0.25096230714285717,0.2122609264824025,0.28966368780331186
replan,270,20,1,20,0.3,agent,5,9,50.255,44.84041421785778,55.66958578214223,0.911956,6.4,0.11178600314685314,0.05173887270339628,0.17183313359031
replan,270,20,1,20,0.3,agent,6,0,44.945,41.44318160511929,48.44681839488071,0.8045251,6.8,0.13800258605042018,0.0507125525898902,0.22529261951095014
replan,270,20,1,20,0.3,agent,6,1,75.85000000000001,29.939969531763225,121.76003046823679,18.5942,3.0,6.198066666666667,1.044773857262923,11.35135947607041
replan,270,20,1,20,0.3,agent,6,2,63.14000000000001,58.894618091098565,67.38538190890145,0.23688819999999994,7.6,0.03384567142857143,0.019289344022983653,0.0484019988341592
replan,270,20,1,20,0.3,agent,6,4,62.05,55.93057334268335,68.16942665731665,0.2304991,6.5,0.035802729166666665,0.028666290590986312,0.04293916774234702
replan,270,20,1,20,0.3,agent,6,5,74.38499999999999,64.6827592446522,84.08724075534778,1.0588338,9.8,0.10867423977591036,0.040554354133892884,0.17679412541792783
replan,270,20,1,20,0.3,agent,6,6,60.65000000000001,53.79050599507526,67.50949400492478,0.19564232,10.4,0.019511921764705883,0.012948117923185173,0.026075725606226594
replan,270,20,1,20,0.3,agent,6,7,56.779999999999994,46.92653457249272,66.63346542750728,0.7002663,7.6,0.08747754107142856,0.029892028932410372,0.14506305321044677
replan,270,20,1,20,0.3,agent,6,8,67.19000000000001,59.9791771549944,74.40082284500562,0.3245766,3.7,0.04132930568181818,0.0030771912017229994,0.07958142016191336
replan,270,20,1,20,0.3,agent,6,9,58.754999999999995,53.0364571476805,64.47354285231948,8.2859872,7.6,0.9553774730158731,-0.6315711275902232,2.542326073621969
replan,270,20,1,20,0.3,agent,7,0,41.175,37.53084143155415,44.81915856844584,0.17817687,5.0,0.035635374,0.025510778525350622,0.04575996947464937
replan,270,20,1,20,0.3,agent,7,1,53.8,47.65287724795584,59.94712275204415,0.47134200000000004,4.3,0.13132638749999997,0.10878032128864554,0.1538724537113544
replan,270,20,1,20,0.3,agent,7,2,59.635000000000005,54.1372121091014,65.13278789089861,2.0176589999999996,13.5,0.14758644341736696,0.11187091089457153,0.1833019759401624
replan,270,20,1,20,0.3,agent,7,3,78.33,65.39420766513182,91.26579233486818,1.8965249999999998,9.6,0.19759464444444447,0.16395690439158003,0.2312323844973089
replan,270,20,1,20,0.3,agent,7,4,57.614999999999995,48.1633202789086,67.06667972109139,0.07938322,4.0,0.019845805,0.01532670914200988,0.024364900857990122
replan,270,20,1,20,0.3,agent,7,5,58.985,52.90058567450932,65.06941432549067,0.8339834999999999,10.5,0.07406620178571428,0.04435428212545823,0.10377812144597034
replan,270,20,1,20,0.3,agent,7,6,69.01,63.9706729148014,74.04932708519861,0.8381515,18.9,0.03996298733444188,0.015614039422926964,0.0643119352459568
replan,270,20,1,20,0.3,agent,7,7,51.46999999999999,47.81902348406846,55.120976515931524,0.13233674,6.8,0.01940330388888889,0.016027005499954703,0.022779602277823077
replan,270,20,1,20,0.3,agent,7,8,57.315,51.42669934374464,63.20330065625536,1.2676606,11.8,0.10860195011655012,0.08657816110409786,0.13062573912900238
replan,270,20,1,20,0.3,agent,7,9,73.14999999999999,21.262880159612784,125.03711984038719,27.973793333333333,15.666666666666666,1.8405760984848483,-0.8628121248926317,4.543964321862328
replan,270,20,1,20,0.3,agent,8,0,54.60999999999999,50.30840374626524,58.91159625373474,0.3404581,5.4,0.06276118666666666,0.0536306953039802,0.07189167802935312
replan,270,20,1,20,0.3,agent,8,1,55.11,50.97404499392935,59.24595500607065,0.4098859,2.7,0.08017252222222222,-0.00038080697983104705,0.16072585142427548
replan,270,20,1,20,0.3,agent,8,2,48.315000000000005,45.5267364375221,51.103263562477906,0.10912216999999999,9.8,0.011290505704545453,0.007668650806968378,0.014912360602122527
replan,270,20,1,20,0.3,agent,8,3,56.14,50.28225042383571,61.99774957616429,0.28116240000000003,11.5,0.024464540442890446,0.02031672848750714,0.02861235239827375
replan,270,20,1,20,0.3,agent,8,4,56.46,51.50429794914088,61.415702050859124,0.49956769999999995,7.0,0.07214099015151515,0.04464325315038649,0.09963872715264381
replan,270,20,1,20,0.3,agent,8,6,78.3,68.04637079068661,88.55362920931339,1.6711962999999996,9.7,0.1691523360858586,0.09499479965989088,0.24330987251182634
replan,270,20,1,20,0.3,agent,8,7,54.75,51.06269153488736,58.43730846511264,0.08880204,5.8,0.00670626525,-0.00013914514142793558,0.013551675641427936
replan,270,20,1,20,0.3,agent,8,8,52.485,46.716473360721864,58.253526639278135,0.450376,10.1,0.0457452839869281,0.02774603474138968,0.06374453323246651
replan,270,20,1,20,0.3,agent,8,9,50.69,45.478090481970966,55.90190951802903,0.17092026,9.5,0.018151966,0.009741826734065555,0.026562105265934444
replan,270,20,1,20,0.3,agent,9,0,59.265,52.601376931728964,65.92862306827104,0.5690853999999999,10.4,0.05484473272727273,0.04694424702412432,0.06274521843042113
replan,270,20,1,20,0.3,agent,9,2,69.71,63.41470568065915,76.00529431934085,16.247513,12.3,1.4762727421964004,0.6187280758788859,2.333817408513915
replan,270,20,1,20,0.3,agent,9,4,62.25,,,3.77857,12.0,0.31488083333333333,,
replan,270,20,1,20,0.3,agent,9,5,60.025,50.73463927072841,69.31536072927159,8.841539999999998,15.4,0.5803094507936508,0.374138604769306,0.7864802968179956
replan,270,20,1,20,0.3,agent,9,6,86.92999999999999,69.45649616611375,104.40350383388623,55.47869000000001,13.6,3.4319374494949493,1.0588195867146353,5.805055312275263
replan,270,20,1,20,0.3,agent,9,7,49.855000000000004,46.24426008100748,53.465739918992526,0.45397889999999996,3.1,0.13295031428571427,0.0978596319265422,0.16804099664488634
replan,270,20,1,20,0.3,agent,9,8,61.285000000000004,55.151835975607334,67.41816402439268,0.14740872,5.1,0.02765989,0.021949652481105874,0.03337012751889413
replan,270,20,1,20,0.3,agent,9,9,58.61,50.45690466884343,66.76309533115656,0.0887899,7.7,0.011301187916666667,0.009611015661725845,0.012991360171607489
replan,270,30,1,1,0.1,agent,0,0,26.27334,25.904995960612027,26.641684039387975,0.8258728999999999,6.9,0.11912595000000001,0.10407952468518546,0.13417237531481457
replan,270,30,1,1,0.1,agent,0,2,38.859255555555556,38.03886844309812,39.679642668012995,8.307106666666666,2.2222222222222223,3.8393005555555555,3.530200778052205,4.148400333058905
replan,270,30,1,1,0.1,agent,0,3,36.25333,35.651017064410595,36.8556429355894,21.663003,15.4,1.3297583927054155,0.17095574907027844,2.4885610363405526
replan,270,30,1,1,0.1,agent,0,4,35.350010000000005,34.659884701319896,36.04013529868011,49.568595,15.6,3.1227451116975127,1.3869401283719105,4.858550095023115
replan,270,30,1,1,0.1,agent,0,6,33.85667,32.901522668392516,34.811817331607486,1.7748004000000002,2.2,0.6847032,-0.020213332978277765,1.3896197329782778
replan,270,30,1,1,0.1,agent,0,7,35.83667,35.43663576749408,36.236704232505915,1.1128899,2.4,0.42297595,0.25005331939136877,0.5958985806086312
replan,270,30,1,1,0.1,agent,0,9,37.73335,34.76835712475355,40.69834287524645,49.1211,6.5,7.826760714285713,-36.71724509231639,52.37076652088781
replan,270,30,1,1,0.1,agent,1,0,27.09334,26.671132098186952,27.51554790181305,2.8476710000000005,5.1,0.5654413666666668,0.2612328377836082,0.8696498955497254
replan,270,30,1,1,0.1,agent,1,1,28.216662499999998,27.888285574618838,28.54503942538116,22.234637499999998,3.125,7.204815624999999,4.9972827601450085,9.41234848985499
replan,270,30,1,1,0.1,agent,1,2,35.14332,34.60002187350636,35.68661812649365,0.0,1.0,,,
replan,270,30,1,1,0.1,agent,1,4,33.94333999999999,33.16018525733169,34.726494742668294,30.718324000000003,6.8,4.232879654761905,0.6024749862544607,7.863284323269349
replan,270,30,1,1,0.1,agent,1,7,31.07,30.691238118128346,31.448761881871654,7.902896000000001,3.4,2.1875890833333336,0.9609692948423905,3.4142088718242767
replan,270,30,1,1,0.1,agent,1,8,28.4889,27.814514348177074,29.163285651822928,0.0,1.0,,,
replan,270,30,1,1,0.1,agent,1,9,30.863350000000004,30.703802420942043,31.022897579057965,15.82149,5.5,2.863642619047619,1.7960537142891502,3.9312315238060878
replan,270,30,1,1,0.1,agent,2,0,29.426660000000005,29.06612155579402,29.78719844420599,9.022247,8.8,1.0343464532828284,0.7301723771211962,1.3385205294444606
replan,270,30,1,1,0.1,agent,2,1,26.82667,26.608756484009756,27.044583515990244,0.3862748,2.0,0.1931374,0.19211724416069556,0.1941575558393044
replan,270,30,1,1,0.1,agent,2,2,30.949990000000003,30.316189791599516,31.58379020840049,0.04417274,2.2,0.01883357,0.015388980261331817,0.022278159738668184
replan,270,30,1,1,0.1,agent,2,3,27.95333,27.73072240412613,28.175937595873872,0.1772479,2.2,0.08125288333333333,0.07630430794620895,0.08620145872045772
replan,270,30,1,1,0.1,agent,2,4,31.87223333333333,28.30020562575912,35.44426104090754,0.21568666666666667,1.1666666666666667,0.10784333333333333,-0.16937678053332217,0.38506344719998886
replan,270,30,1,1,0.1,agent,2,5,32.52334,32.065630462607416,32.98104953739258,4.495692,5.7,0.7904559142857142,0.5918069399428466,0.9891048886285817
replan,270,30,1,1,0.1,agent,2,6,34.40334,34.0766915220137,34.7299884779863,6.596697999999999,7.6,0.86935244484127,0.7290760206539737,1.0096288690285662
replan,270,30,1,1,0.1,agent,2,7,27.793350000000004,27.548418482812732,28.038281517187276,17.19004,4.2,4.110191,3.7891258107487173,4.431256189251283
replan,270,30,1,1,0.1,agent,2,8,33.949974999999995,32.02947639437862,35.87047360562137,99.75795000000001,8.5,11.517384487734487,-0.06572816814753857,23.100497143616515
replan,270,30,1,1,0.1,agent,2,9,29.833340000000003,29.570198163822013,30.096481836177993,0.8681785999999999,12.6,0.06776058105228104,0.05144985715974194,0.08407130494482015
replan,270,30,1,1,0.1,agent,3,0,29.39001,29.15128815972764,29.628731840272362,0.8856347,6.6,0.1348798857142857,0.07863584479970598,0.1911239266288654
replan,270,30,1,1,0.1,agent,3,1,30.836669999999998,30.51904693830245,31.154293061697548,19.827009999999998,10.1,1.9913602525252525,1.6156757306761145,2.3670447743743903
replan,270,30,1,1,0.1,agent,3,2,31.08334,30.776482778015943,31.390197221984057,0.7100465,7.7,0.09402075734126983,0.046652282893516396,0.14138923178902327
replan,270,30,1,1,0.1,agent,3,3,35.37331999999999,34.7891443248131,35.957495675186884,21.780831,14.5,1.4876385624057313,0.06358153841814262,2.91169558639332
replan,270,30,1,1,0.1,agent,3,5,33.7833,20.441785026746288,47.124814973253706,269.56449999999995,14.0,19.686751282051283,-57.18601543344791,96.55951799755047
replan,270,30,1,1,0.1,agent,3,7,29.406650000000003,28.946903077879092,29.866396922120913,18.24847,2.4,7.648098333333334,7.104222865891675,8.191973800774994
replan,270,30,1,1,0.1,agent,3,8,30.633329999999994,30.38886863941585,30.877791360584137,0.6215354,5.7,0.11066936047619047,0.07925275068289035,0.1420859702694906
replan,270,30,1,1,0.1,agent,3,9,30.96332,30.751100546313936,31.175539453686063,39.98612000000001,5.8,6.847963666666667,3.2990945230408815,10.396832810292452
replan,270,30,1,1,0.1,agent,4,0,32.29,31.56578101884594,33.01421898115406,15.015711000000001,3.5,4.4597275,3.3510562927305854,5.568398707269414
replan,270,30,1,1,0.1,agent,4,1,35.42667,35.10816971984584,35.74517028015416,2.1361098,5.8,0.36113578857142853,0.21589173022948255,0.5063798469133745
replan,270,30,1,1,0.1,agent,4,2,33.19665,32.633669720086274,33.75963027991372,3.7433059999999996,2.2,1.6472248333333332,1.3966915173954526,1.897758149271214
replan,270,30,1,1,0.1,agent,4,3,28.623329999999992,28.40915502002545,28.837504979974533,10.308173,7.8,1.32514560515873,1.2514525629325564,1.3988386473849037
replan,270,30,1,1,0.1,agent,4,7,33.766659999999995,33.35382253951292,34.17949746048707,1.4797980000000002,1.2,0.7398990000000001,-1.3143899568907462,2.794187956890746
replan,270,30,1,1,0.1,agent,5,0,32.15333,31.897193647371747,32.40946635262824,0.319874,3.4,0.09319420666666667,0.07866367872067301,0.10772473461266033
replan,270,30,1,1,0.1,agent,5,1,28.96331,28.59777899662745,29.32884100337255,1.509865,5.2,0.2844613666666667,0.17876418591901394,0.3901585474143195
replan,270,30,1,1,0.1,agent,5,2,32.10001,31.651942818390793,32.5480771816092,0.2188441,3.2,0.06795772666666666,0.0605478418270166,0.07536761150631673
replan,270,30,1,1,0.1,agent,5,3,29.31333,28.90226816895254,29.724391831047463,5.906268,4.1,1.424701,1.0276495932362475,1.8217524067637525
replan,270,30,1,1,0.1,agent,5,5,34.68999,34.46741518673696,34.912564813263046,8.018877,6.3,1.209448169047619,0.4281732725259958,1.9907230655692425
replan,270,30,1,1,0.1,agent,5,7,32.51999000000001,32.18668807752419,32.853291922475826,0.117985,1.1,0.0589925,-0.07445780642299796,0.19244280642299796
replan,270,30,1,1,0.1,agent,5,8,33.93333,33.61999847238458,34.246661527615416,6.855880999999999,2.3,3.0331156666666668,2.888170494912187,3.1780608384211466
replan,270,30,1,1,0.1,agent,6,2,38.12665,37.7557406991403,38.4975593008597,3.4172759999999998,4.3,0.8039258499999999,0.5504139302885571,1.0574377697114428
replan,270,30,1,1,0.1,agent,6,6,32.97,32.53910306166804,33.40089693833196,38.689370000000004,8.3,4.681256479076479,2.6567541836804134,6.705758774472545
replan,270,30,1,1,0.1,agent,6,7,31.339999999999996,30.947087650923397,31.732912349076596,3.846734,5.8,0.661827280952381,0.49035968391744555,0.8332948779873164
replan,270,30,1,1,0.1,agent,6,8,36.63001,36.14921090464919,37.11080909535081,0.045892100000000005,1.1,0.022946050000000003,-0.02896152136411293,0.07485362136411294
replan,270,30,1,1,0.1,agent,7,0,27.477783333333335,26.92305654007709,28.032510126589578,59.33603333333334,5.166666666666667,11.588346111111113,6.464359113258552,16.712333108963673
replan,270,30,1,1,0.1,agent,7,1,28.47666,27.9518240574302,29.001495942569797,21.24152,3.4,6.330171666666667,4.7145987231960005,7.945744610137333
replan,270,30,1,1,0.1,agent,7,2,35.3889,29.77141945854233,41.006380541457666,142.61656666666667,9.0,14.022399951899951,-18.558503808795415,46.60330371259531
replan,270,30,1,1,0.1,agent,7,3,39.13332,38.45972143847814,39.806918561521854,32.703880000000005,10.3,3.188210494949495,2.6766244844193694,3.6997965054796205
replan,270,30,1,1,0.1,agent,7,4,34.951855555555554,33.8143319859599,36.089379125151204,16.983002222222225,4.111111111111111,3.770781111111112,-0.5132214439054348,8.054783666127658
replan,270,30,1,1,0.1,agent,7,5,31.62332,31.12962278335955,32.11701721664045,13.90326,4.2,3.3456245000000004,2.663078757543957,4.028170242456044
replan,270,30,1,1,0.1,agent,7,6,37.98001,37.56973299731794,38.39028700268206,1.9851839999999998,15.4,0.12910244464285717,0.1032324727470988,0.15497241653861554
replan,270,30,1,1,0.1,agent,7,8,34.98001,34.59862729433743,35.36139270566257,13.927539999999999,11.0,1.3049635484848485,0.02945599778027974,2.5804710991894173
replan,270,30,1,1,0.1,agent,8,0,30.083340000000003,29.876906460883273,30.289773539116734,6.0390060000000005,5.1,1.1717258666666666,0.9854173303973003,1.3580344029360327
replan,270,30,1,1,0.1,agent,8,1,50.26665,-105.59591633015472,206.12921633015472,0.0,1.0,,,
replan,270,30,1,1,0.1,agent,8,2,32.04667,31.766061268051388,32.32727873194861,0.9072608000000001,8.7,0.10364069555555555,0.04994616819416607,0.15733522291694502
replan,270,30,1,1,0.1,agent,8,3,33.576679999999996,33.21660811010391,33.93675188989608,0.6386315999999999,3.3,0.19367850833333333,0.1592284104769869,0.22812860618967976
replan,270,30,1,1,0.1,agent,8,7,34.22999,33.96914776375422,34.49083223624578,0.0659512,1.1,0.0329756,-0.041620389735681836,0.10757158973568184
replan,270,30,1,1,0.1,agent,8,8,33.653330000000004,33.44088471421583,33.86577528578418,11.331502,9.7,1.1682102,0.897527931172686,1.4388924688273141
replan,270,30,1,1,0.1,agent,8,9,33.07334,32.619674497884965,33.52700550211504,3.7388649999999997,9.5,0.3975030313131313,0.1983827209783701,0.5966233416478925
replan,270,30,1,1,0.1,agent,9,0,36.17,35.787087705670416,36.55291229432959,3.5445750000000005,9.1,0.38723776111111113,0.34633391075661724,0.42814161146560503
replan,270,30,1,1,0.1,agent,9,5,35.24164999999999,33.73434393405653,36.74895606594345,115.89805,14.25,8.08095868131868,4.008944013337123,12.152973349300238
replan,270,30,1,1,0.1,agent,9,8,37.616679999999995,36.99811023602344,38.23524976397655,5.730799,3.3,1.7920997499999998,1.2723423737708108,2.3118571262291887
replan,270,30,1,1,0.1,agent,9,9,30.816670000000006,30.586519259664136,31.046820740335875,0.3010156,5.2,0.05847406666666667,0.04590947278193108,0.07103866055140226
replan,270,30,1,1,0.2,agent,0,0,29.723329999999997,29.264512863277627,30.182147136722367,1.0682338999999998,7.5,0.1431817982142857,0.11379981695633265,0.17256377947223875
replan,270,30,1,1,0.2,agent,0,2,46.0,25.67007242170863,66.32992757829138,124.093335,4.5,19.116131785714288,-174.37772496072225,212.60998853215082
replan,270,30,1,1,0.2,agent,0,3,41.91665999999999,41.32246023243187,42.510859767568114,28.26435,16.6,1.6868901406273036,0.5478043141667943,2.825975967087813
replan,270,30,1,1,0.2,agent,0,4,39.916666666666664,38.48958321630357,41.34375011702976,69.38669999999999,16.833333333333332,3.811329007772413,1.257349800675149,6.365308214869677
